"Timestamp","Lot","Model1","Model2","Model3","time","diff"
"2016-07-10T12:30:00","BHMEURBRD01","10.04","10.62","11.62","1752083148496","1"
"2016-07-10T13:04:00","BHMEURBRD01","10.04","10.58","11.58","1752083148498","1"
"2016-07-10T13:30:00","BHMEURBRD01","10.04","10.52","11.52","1752083148500","1"
"2016-07-10T14:03:00","BHMEURBRD01","10.04","10.5","11.5","1752083148502","1"
"2016-07-10T14:30:00","BHMEURBRD01","10.04","10.51","11.51","1752083148504","1"
"2016-07-10T15:04:00","BHMEURBRD01","10.04","10.29","11.29","1752083148508","1"
"2016-07-10T15:30:00","BHMEURBRD01","10.04","10.39","11.39","1752083148510","1"
"2016-07-10T15:57:00","BHMEURBRD01","10.03","10.39","11.39","1752083148512","1"
"2016-07-10T16:30:00","BHMEURBRD01","10.03","10.38","11.38","1752083148514","1"
"2016-08-10T07:57:00","BHMEURBRD01","10.01","10.43","11.43","1752083148516","1"
"2016-08-10T08:30:00","BHMEURBRD01","10.01","10.27","11.27","1752083148518","1"
"2016-08-10T08:57:00","BHMEURBRD01","10.01","10.43","11.43","1752083148520","1"
"2016-08-10T09:30:00","BHMEURBRD01","10.01","10.33","11.33","1752083148522","1"
"2016-08-10T10:04:00","BHMEURBRD01","10.01","10.23","11.23","1752083148524","1"
"2016-08-10T10:30:00","BHMEURBRD01","10.01","10.4","11.4","1752083148528","1"
"2016-08-10T10:57:00","BHMEURBRD01","10.01","10.46","11.46","1752083148530","1"
"2016-08-10T11:30:00","BHMEURBRD01","10.01","10.46","11.46","1752083148532","1"
"2016-08-10T12:04:00","BHMEURBRD01","10.01","10.5","11.5","1752083148534","1"
"2016-08-10T12:30:00","BHMEURBRD01","10.01","10.5","11.5","1752083148536","1"
"2016-08-10T13:04:00","BHMEURBRD01","10.01","10.4","11.4","1752083148538","1"
"2016-08-10T13:30:00","BHMEURBRD01","10.01","10.51","11.51","1752083148540","1"
"2016-08-10T14:03:00","BHMEURBRD01","10.01","10.41","11.41","1752083148542","1"
"2016-08-10T14:30:00","BHMEURBRD01","10.02","10.47","11.47","1752083148544","1"
"2016-08-10T14:57:00","BHMEURBRD01","10.02","10.41","11.41","1752083148548","1"
"2016-08-10T15:30:00","BHMEURBRD01","10.02","10.41","11.41","1752083148550","1"
"2016-08-10T16:04:00","BHMEURBRD01","10.02","10.36","11.36","1752083148552","1"
"2016-08-10T16:30:00","BHMEURBRD01","10.02","10.4","11.4","1752083148554","1"
"2016-09-10T08:04:00","BHMEURBRD01","10.0","10.31","11.31","1752083148556","1"
"2016-09-10T08:30:00","BHMEURBRD01","10.0","10.35","11.35","1752083148558","1"
"2016-09-10T09:04:00","BHMEURBRD01","10.0","10.41","11.41","1752083148560","1"
"2016-09-10T09:30:00","BHMEURBRD01","10.0","10.41","11.41","1752083148562","1"
"2016-09-10T09:57:00","BHMEURBRD01","10.0","10.51","11.51","1752083148566","1"
"2016-09-10T10:30:00","BHMEURBRD01","10.01","10.53","11.53","1752083148568","1"
"2016-09-10T11:04:00","BHMEURBRD01","10.01","10.66","11.66","1752083148570","1"
"2016-09-10T11:30:00","BHMEURBRD01","10.01","10.6","11.6","1752083148572","1"
"2016-09-10T11:57:00","BHMEURBRD01","10.01","10.7","11.7","1752083148574","1"
"2016-09-10T12:30:00","BHMEURBRD01","10.01","10.8","11.8","1752083148576","1"
"2016-09-10T13:04:00","BHMEURBRD01","10.01","10.7","11.7","1752083148578","1"
"2016-09-10T13:30:00","BHMEURBRD01","10.01","10.7","11.7","1752083148580","1"
"2016-09-10T14:03:00","BHMEURBRD01","10.01","10.6","11.6","1752083148582","1"
"2016-09-10T14:30:00","BHMEURBRD01","10.01","10.61","11.61","1752083148586","1"
"2016-09-10T15:04:00","BHMEURBRD01","10.01","10.49","11.49","1752083148588","1"
"2016-09-10T15:30:00","BHMEURBRD01","10.01","10.49","11.49","1752083148590","1"
"2016-09-10T16:03:00","BHMEURBRD01","10.01","10.49","11.49","1752083148592","1"
"2016-09-10T16:30:00","BHMEURBRD01","10.02","10.39","11.39","1752083148594","1"
"2016-10-10T08:04:00","BHMEURBRD01","10.01","10.34","11.34","1752083148602","1"
"2016-10-10T08:30:00","BHMEURBRD01","10.02","10.3","11.3","1752083148606","1"
"2016-10-10T09:30:00","BHMEURBRD01","10.03","10.39","11.39","1752083148616","1"
"2016-10-10T09:04:00","BHMEURBRD01","10.03","10.34","11.34","1752083148616","1"
"2016-10-10T10:03:00","BHMEURBRD01","10.04","10.46","11.46","1752083148620","1"
"2016-10-10T11:30:00","BHMEURBRD01","10.04","10.58","11.58","1752083148624","1"
"2016-10-10T10:57:00","BHMEURBRD01","10.04","10.52","11.52","1752083148624","1"
"2016-10-10T10:30:00","BHMEURBRD01","10.04","10.46","11.46","1752083148624","1"
"2016-10-10T11:57:00","BHMEURBRD01","10.04","10.63","11.63","1752083148628","1"
"2016-10-10T12:30:00","BHMEURBRD01","10.04","10.69","11.69","1752083148630","1"
"2016-10-10T13:04:00","BHMEURBRD01","10.04","10.63","11.63","1752083148632","1"
"2016-10-10T13:30:00","BHMEURBRD01","10.04","10.63","11.63","1752083148634","1"
"2016-10-10T14:03:00","BHMEURBRD01","10.04","10.51","11.51","1752083148636","1"
"2016-10-10T14:30:00","BHMEURBRD01","10.04","10.52","11.52","1752083148638","1"
"2016-10-10T14:57:00","BHMEURBRD01","10.04","10.52","11.52","1752083148640","1"
"2016-10-10T15:30:00","BHMEURBRD01","10.04","10.3","11.3","1752083148644","1"
"2016-10-10T15:57:00","BHMEURBRD01","10.04","10.39","11.39","1752083148646","1"
"2016-10-10T16:30:00","BHMEURBRD01","10.03","10.39","11.39","1752083148648","1"
"2016-11-10T08:04:00","BHMEURBRD01","10.01","10.35","11.35","1752083148650","1"
"2016-11-10T08:30:00","BHMEURBRD01","10.02","10.36","11.36","1752083148652","1"
"2016-11-10T08:57:00","BHMEURBRD01","10.03","10.38","11.38","1752083148654","1"
"2016-11-10T09:30:00","BHMEURBRD01","10.04","10.45","11.45","1752083148656","1"
"2016-11-10T09:57:00","BHMEURBRD01","10.04","10.4","11.4","1752083148660","1"
"2016-11-10T10:30:00","BHMEURBRD01","10.04","10.43","11.43","1752083148662","1"
"2016-11-10T10:57:00","BHMEURBRD01","10.05","10.53","11.53","1752083148664","1"
"2016-11-10T11:30:00","BHMEURBRD01","10.05","10.59","11.59","1752083148666","1"
"2016-11-10T12:03:00","BHMEURBRD01","10.05","10.7","11.7","1752083148668","1"
"2016-11-10T12:30:00","BHMEURBRD01","10.05","10.66","11.66","1752083148670","1"
"2016-11-10T13:04:00","BHMEURBRD01","10.05","10.7","11.7","1752083148672","1"
"2016-11-10T13:31:00","BHMEURBRD01","10.05","10.74","11.74","1752083148674","1"
"2016-11-10T14:04:00","BHMEURBRD01","10.05","10.44","11.44","1752083148678","1"
"2016-11-10T14:30:00","BHMEURBRD01","10.05","10.53","11.53","1752083148680","1"
"2016-11-10T15:03:00","BHMEURBRD01","10.05","10.57","11.57","1752083148682","1"
"2016-11-10T15:33:00","BHMEURBRD01","10.04","10.47","11.47","1752083148684","1"
"2016-11-10T16:01:00","BHMEURBRD01","10.04","10.4","11.4","1752083148686","1"
"2016-11-10T16:26:00","BHMEURBRD01","10.04","10.39","11.39","1752083148688","1"
"2016-12-10T08:04:00","BHMEURBRD01","10.01","10.29","11.29","1752083148690","1"
"2016-12-10T08:31:00","BHMEURBRD01","10.02","10.36","11.36","1752083148694","1"
"2016-12-10T09:03:00","BHMEURBRD01","10.03","10.48","11.48","1752083148696","1"
"2016-12-10T09:26:00","BHMEURBRD01","10.04","10.39","11.39","1752083148698","1"
"2016-12-10T10:01:00","BHMEURBRD01","10.04","10.36","11.36","1752083148700","1"
"2016-12-10T10:31:00","BHMEURBRD01","10.05","10.53","11.53","1752083148702","1"
"2016-12-10T11:04:00","BHMEURBRD01","10.05","10.64","11.64","1752083148704","1"
"2016-12-10T11:31:00","BHMEURBRD01","10.05","10.6","11.6","1752083148706","1"
"2016-12-10T12:04:00","BHMEURBRD01","10.05","10.7","11.7","1752083148708","1"
"2016-12-10T12:31:00","BHMEURBRD01","10.05","10.6","11.6","1752083148710","1"
"2016-12-10T13:04:00","BHMEURBRD01","10.05","10.64","11.64","1752083148714","1"
"2016-12-10T13:34:00","BHMEURBRD01","10.05","10.63","11.63","1752083148716","1"
"2016-12-10T14:03:00","BHMEURBRD01","10.05","10.67","11.67","1752083148718","1"
"2016-12-10T14:34:00","BHMEURBRD01","10.05","10.53","11.53","1752083148720","1"
"2016-12-10T15:01:00","BHMEURBRD01","10.05","10.31","11.31","1752083148722","1"
"2016-12-10T15:30:00","BHMEURBRD01","10.04","10.37","11.37","1752083148724","1"
"2016-12-10T15:57:00","BHMEURBRD01","10.04","10.46","11.46","1752083148726","1"
"2016-12-10T16:31:00","BHMEURBRD01","10.04","10.39","11.39","1752083148728","1"
"2016-01-11T08:06:00","BHMEURBRD01","10.01","10.34","11.34","1752083148732","1"
"2016-01-11T08:26:00","BHMEURBRD01","10.02","10.45","11.45","1752083148734","1"
"2016-01-11T09:00:00","BHMEURBRD01","10.03","10.44","11.44","1752083148736","1"
"2016-01-11T09:26:00","BHMEURBRD01","10.03","10.45","11.45","1752083148738","1"
"2016-01-11T10:00:00","BHMEURBRD01","10.04","10.46","11.46","1752083148740","1"
"2016-01-11T10:26:00","BHMEURBRD01","10.04","10.47","11.47","1752083148742","1"
"2016-01-11T11:00:00","BHMEURBRD01","10.05","10.59","11.59","1752083148744","1"
"2016-01-11T11:26:00","BHMEURBRD01","10.05","10.59","11.59","1752083148746","1"
"2016-01-11T12:00:00","BHMEURBRD01","10.05","10.76","11.76","1752083148748","1"
"2016-01-11T12:26:00","BHMEURBRD01","10.05","10.7","11.7","1752083148752","1"
"2016-01-11T13:00:00","BHMEURBRD01","10.05","10.59","11.59","1752083148754","1"
"2016-01-11T13:26:00","BHMEURBRD01","10.05","10.69","11.69","1752083148756","1"
"2016-01-11T14:00:00","BHMEURBRD01","10.05","10.53","11.53","1752083148758","1"
"2016-01-11T14:26:00","BHMEURBRD01","10.05","10.43","11.43","1752083148760","1"
"2016-01-11T15:00:00","BHMEURBRD01","10.04","10.47","11.47","1752083148762","1"
"2016-01-11T15:27:00","BHMEURBRD01","10.04","10.47","11.47","1752083148764","1"
"2016-01-11T16:00:00","BHMEURBRD01","10.04","10.3","11.3","1752083148766","1"
"2016-01-11T16:33:00","BHMEURBRD01","10.04","10.23","11.23","1752083148770","1"
"2016-02-11T07:56:00","BHMEURBRD01","10.01","10.19","11.19","1752083148772","1"
"2016-02-11T08:30:00","BHMEURBRD01","10.02","10.36","11.36","1752083148774","1"
"2016-02-11T08:56:00","BHMEURBRD01","10.03","10.38","11.38","1752083148776","1"
"2016-02-11T09:30:00","BHMEURBRD01","10.04","10.39","11.39","1752083148778","1"
"2016-02-11T09:56:00","BHMEURBRD01","10.04","10.37","11.37","1752083148780","1"
"2016-02-11T10:29:00","BHMEURBRD01","10.05","10.37","11.37","1752083148782","1"
"2016-02-11T10:56:00","BHMEURBRD01","10.05","10.64","11.64","1752083148784","1"
"2016-02-11T11:30:00","BHMEURBRD01","10.05","10.6","11.6","1752083148788","1"
"2016-02-11T11:56:00","BHMEURBRD01","10.05","10.66","11.66","1752083148790","1"
"2016-02-11T12:30:00","BHMEURBRD01","10.05","10.76","11.76","1752083148792","1"
"2016-02-11T13:03:00","BHMEURBRD01","10.05","10.63","11.63","1752083148794","1"
"2016-02-11T13:30:00","BHMEURBRD01","10.05","10.63","11.63","1752083148796","1"
"2016-02-11T14:03:00","BHMEURBRD01","10.04","10.67","11.67","1752083148798","1"
"2016-02-11T14:30:00","BHMEURBRD01","10.05","10.67","11.67","1752083148800","1"
"2016-02-11T14:56:00","BHMEURBRD01","10.04","10.53","11.53","1752083148802","1"
"2016-02-11T15:29:00","BHMEURBRD01","10.04","10.47","11.47","1752083148804","1"
"2016-02-11T16:03:00","BHMEURBRD01","10.04","10.34","11.34","1752083148806","1"
"2016-02-11T16:30:00","BHMEURBRD01","10.04","10.4","11.4","1752083148810","1"
"2016-03-11T08:00:00","BHMEURBRD01","10.02","10.35","11.35","1752083148812","1"
"2016-03-11T08:00:00","BHMEURBRD01","10.02","10.29","11.29","1752083148814","1"
"2016-03-11T08:26:00","BHMEURBRD01","10.02","10.36","11.36","1752083148816","1"
"2016-03-11T09:00:00","BHMEURBRD01","10.03","10.34","11.34","1752083148818","1"
"2016-03-11T09:26:00","BHMEURBRD01","10.04","10.39","11.39","1752083148820","1"
"2016-03-11T10:00:00","BHMEURBRD01","10.04","10.52","11.52","1752083148822","1"
"2016-03-11T10:26:00","BHMEURBRD01","10.04","10.47","11.47","1752083148824","1"
"2016-03-11T11:00:00","BHMEURBRD01","10.04","10.49","11.49","1752083148826","1"
"2016-03-11T11:26:00","BHMEURBRD01","10.05","10.49","11.49","1752083148830","1"
"2016-03-11T12:00:00","BHMEURBRD01","10.05","10.8","11.8","1752083148832","1"
"2016-03-11T12:26:00","BHMEURBRD01","10.05","10.6","11.6","1752083148834","1"
"2016-03-11T12:59:00","BHMEURBRD01","10.05","10.6","11.6","1752083148836","1"
"2016-03-11T13:26:00","BHMEURBRD01","10.05","10.7","11.7","1752083148838","1"
"2016-03-11T13:59:00","BHMEURBRD01","10.05","10.5","11.5","1752083148840","1"
"2016-03-11T14:26:00","BHMEURBRD01","10.05","10.44","11.44","1752083148842","1"
"2016-03-11T15:00:00","BHMEURBRD01","10.05","10.47","11.47","1752083148844","1"
"2016-03-11T15:33:00","BHMEURBRD01","10.04","10.47","11.47","1752083148846","1"
"2016-03-11T16:30:00","BHMEURBRD01","10.04","10.3","11.3","1752083148850","1"
"2016-04-11T08:00:00","BHMEURBRD01","10.02","10.2","11.2","1752083148852","1"
"2016-04-11T08:26:00","BHMEURBRD01","10.03","10.37","11.37","1752083148854","1"
"2016-04-11T08:59:00","BHMEURBRD01","10.04","10.39","11.39","1752083148856","1"
"2016-04-11T09:33:00","BHMEURBRD01","10.04","10.4","11.4","1752083148858","1"
"2016-04-11T10:00:00","BHMEURBRD01","10.04","10.47","11.47","1752083148860","1"
"2016-04-11T10:26:00","BHMEURBRD01","10.04","10.47","11.47","1752083148862","1"
"2016-04-11T11:00:00","BHMEURBRD01","10.05","10.53","11.53","1752083148864","1"
"2016-04-11T12:33:00","BHMEURBRD01","10.05","10.7","11.7","1752083148884","1"
"2016-04-11T11:33:00","BHMEURBRD01","10.05","10.69","11.69","1752083148884","1"
"2016-04-11T12:00:00","BHMEURBRD01","10.05","10.6","11.6","1752083148884","1"
"2016-04-11T13:00:00","BHMEURBRD01","10.05","10.64","11.64","1752083148888","1"
"2016-04-11T13:26:00","BHMEURBRD01","10.05","10.64","11.64","1752083148888","1"
"2016-04-11T13:59:00","BHMEURBRD01","10.05","10.66","11.66","1752083148894","1"
"2016-04-11T14:26:00","BHMEURBRD01","10.05","10.53","11.53","1752083148896","1"
"2016-04-11T15:00:00","BHMEURBRD01","10.05","10.47","11.47","1752083148898","1"
"2016-04-11T15:26:00","BHMEURBRD01","10.04","10.47","11.47","1752083148900","1"
"2016-04-11T16:00:00","BHMEURBRD01","10.04","10.4","11.4","1752083148902","1"
"2016-04-11T16:26:00","BHMEURBRD01","10.04","10.4","11.4","1752083148904","1"
"2016-05-11T08:00:00","BHMEURBRD01","10.01","10.34","11.34","1752083148906","1"
"2016-05-11T08:26:00","BHMEURBRD01","10.01","10.28","11.28","1752083148908","1"
"2016-05-11T08:59:00","BHMEURBRD01","10.01","10.28","11.28","1752083148910","1"
"2016-05-11T09:26:00","BHMEURBRD01","10.01","10.24","11.24","1752083148914","1"
"2016-05-11T09:59:00","BHMEURBRD01","10.01","10.35","11.35","1752083148916","1"
"2016-05-11T10:33:00","BHMEURBRD01","10.02","10.45","11.45","1752083148918","1"
"2016-05-11T10:59:00","BHMEURBRD01","10.02","10.41","11.41","1752083148922","1"
"2016-05-11T11:26:00","BHMEURBRD01","10.02","10.37","11.37","1752083148924","1"
"2016-05-11T12:06:00","BHMEURBRD01","10.02","10.52","11.52","1752083148926","1"
"2016-05-11T12:26:00","BHMEURBRD01","10.02","10.58","11.58","1752083148928","1"
"2016-05-11T13:00:00","BHMEURBRD01","10.02","10.48","11.48","1752083148930","1"
"2016-05-11T13:59:00","BHMEURBRD01","10.02","10.49","11.49","1752083148934","1"
"2016-05-11T13:33:00","BHMEURBRD01","10.02","10.62","11.62","1752083148934","1"
"2016-05-11T14:26:00","BHMEURBRD01","10.02","10.42","11.42","1752083148936","1"
"2016-05-11T15:00:00","BHMEURBRD01","10.02","10.43","11.43","1752083148940","1"
"2016-05-11T15:26:00","BHMEURBRD01","10.03","10.37","11.37","1752083148944","1"
"2016-05-11T16:00:00","BHMEURBRD01","10.02","10.33","11.33","1752083148944","1"
"2016-05-11T16:26:00","BHMEURBRD01","10.02","10.27","11.27","1752083148948","1"
"2016-06-11T08:00:00","BHMEURBRD01","10.01","10.35","11.35","1752083148948","1"
"2016-06-11T08:26:00","BHMEURBRD01","10.01","10.41","11.41","1752083148952","1"
"2016-06-11T09:00:00","BHMEURBRD01","10.01","10.41","11.41","1752083148956","1"
"2016-06-11T09:33:00","BHMEURBRD01","10.01","10.47","11.47","1752083148956","1"
"2016-06-11T10:00:00","BHMEURBRD01","10.01","10.57","11.57","1752083148958","1"
"2016-06-11T10:26:00","BHMEURBRD01","10.01","10.47","11.47","1752083148960","1"
"2016-06-11T10:59:00","BHMEURBRD01","10.01","10.54","11.54","1752083148962","1"
"2016-06-11T11:26:00","BHMEURBRD01","10.01","10.66","11.66","1752083148966","1"
"2016-06-11T11:59:00","BHMEURBRD01","10.01","10.6","11.6","1752083148968","1"
"2016-06-11T12:26:00","BHMEURBRD01","10.01","10.76","11.76","1752083148970","1"
"2016-06-11T13:06:00","BHMEURBRD01","10.01","10.77","11.77","1752083148972","1"
"2016-06-11T13:26:00","BHMEURBRD01","10.02","10.71","11.71","1752083148974","1"
"2016-06-11T13:59:00","BHMEURBRD01","10.02","10.68","11.68","1752083148976","1"
"2016-06-11T14:33:00","BHMEURBRD01","10.02","10.66","11.66","1752083148978","1"
"2016-06-11T15:00:00","BHMEURBRD01","10.02","10.67","11.67","1752083148982","1"
"2016-06-11T15:26:00","BHMEURBRD01","10.03","10.45","11.45","1752083148984","1"
"2016-06-11T15:59:00","BHMEURBRD01","10.03","10.47","11.47","1752083148986","1"
"2016-06-11T16:26:00","BHMEURBRD01","10.03","10.61","11.61","1752083148988","1"
"2016-07-11T08:00:00","BHMEURBRD01","10.01","10.34","11.34","1752083148990","1"
"2016-07-11T08:26:00","BHMEURBRD01","10.02","10.46","11.46","1752083148992","1"
"2016-07-11T08:59:00","BHMEURBRD01","10.03","10.38","11.38","1752083148994","1"
"2016-07-11T09:26:00","BHMEURBRD01","10.03","10.45","11.45","1752083148996","1"
"2016-07-11T09:59:00","BHMEURBRD01","10.04","10.3","11.3","1752083148998","1"
"2016-07-11T10:26:00","BHMEURBRD01","10.04","10.46","11.46","1752083149002","1"
"2016-07-11T10:59:00","BHMEURBRD01","10.04","10.51","11.51","1752083149004","1"
"2016-07-11T11:26:00","BHMEURBRD01","10.04","10.59","11.59","1752083149006","1"
"2016-07-11T11:59:00","BHMEURBRD01","10.05","10.69","11.69","1752083149008","1"
"2016-07-11T12:26:00","BHMEURBRD01","10.05","10.7","11.7","1752083149010","1"
"2016-07-11T12:59:00","BHMEURBRD01","10.05","10.7","11.7","1752083149012","1"
"2016-07-11T13:33:00","BHMEURBRD01","10.05","10.64","11.64","1752083149014","1"
"2016-07-11T13:59:00","BHMEURBRD01","10.05","10.66","11.66","1752083149016","1"
"2016-07-11T14:33:00","BHMEURBRD01","10.05","10.49","11.49","1752083149018","1"
"2016-07-11T15:00:00","BHMEURBRD01","10.04","10.47","11.47","1752083149022","1"
"2016-07-11T15:33:00","BHMEURBRD01","10.04","10.47","11.47","1752083149024","1"
"2016-07-11T16:00:00","BHMEURBRD01","10.04","10.24","11.24","1752083149026","1"
"2016-07-11T16:33:00","BHMEURBRD01","10.04","10.39","11.39","1752083149028","1"
"2016-08-11T07:59:00","BHMEURBRD01","10.01","10.29","11.29","1752083149030","1"
"2016-08-11T08:26:00","BHMEURBRD01","10.02","10.36","11.36","1752083149032","1"
"2016-08-11T08:59:00","BHMEURBRD01","10.03","10.38","11.38","1752083149036","1"
"2016-08-11T09:26:00","BHMEURBRD01","10.04","10.45","11.45","1752083149038","1"
"2016-08-11T09:59:00","BHMEURBRD01","10.04","10.46","11.46","1752083149040","1"
"2016-08-11T10:33:00","BHMEURBRD01","10.05","10.63","11.63","1752083149042","1"
"2016-08-11T11:00:00","BHMEURBRD01","10.05","10.7","11.7","1752083149044","1"
"2016-08-11T11:33:00","BHMEURBRD01","10.05","10.6","11.6","1752083149046","1"
"2016-08-11T11:59:00","BHMEURBRD01","10.05","10.6","11.6","1752083149048","1"
"2016-08-11T12:27:00","BHMEURBRD01","10.05","10.76","11.76","1752083149052","1"
"2016-08-11T13:00:00","BHMEURBRD01","10.05","10.7","11.7","1752083149054","1"
"2016-08-11T13:34:00","BHMEURBRD01","10.05","10.64","11.64","1752083149056","1"
"2016-08-11T14:00:00","BHMEURBRD01","10.05","10.54","11.54","1752083149058","1"
"2016-08-11T14:26:00","BHMEURBRD01","10.05","10.57","11.57","1752083149060","1"
"2016-08-11T15:00:00","BHMEURBRD01","10.05","10.55","11.55","1752083149062","1"
"2016-08-11T15:33:00","BHMEURBRD01","10.05","10.53","11.53","1752083149064","1"
"2016-08-11T16:01:00","BHMEURBRD01","10.04","10.4","11.4","1752083149068","1"
"2016-08-11T16:34:00","BHMEURBRD01","10.04","10.39","11.39","1752083149070","1"
"2016-09-11T08:00:00","BHMEURBRD01","10.02","10.35","11.35","1752083149072","1"
"2016-09-11T08:27:00","BHMEURBRD01","10.02","10.3","11.3","1752083149076","1"
"2016-09-11T09:00:00","BHMEURBRD01","10.03","10.39","11.39","1752083149076","1"
"2016-09-11T09:34:00","BHMEURBRD01","10.04","10.36","11.36","1752083149078","1"
"2016-09-11T10:00:00","BHMEURBRD01","10.04","10.37","11.37","1752083149082","1"
"2016-09-11T10:27:00","BHMEURBRD01","10.05","10.43","11.43","1752083149084","1"
"2016-09-11T11:00:00","BHMEURBRD01","10.05","10.6","11.6","1752083149086","1"
"2016-09-11T11:27:00","BHMEURBRD01","10.05","10.76","11.76","1752083149088","1"
"2016-09-11T12:00:00","BHMEURBRD01","10.05","10.66","11.66","1752083149090","1"
"2016-09-11T12:27:00","BHMEURBRD01","10.05","10.7","11.7","1752083149092","1"
"2016-09-11T13:00:00","BHMEURBRD01","10.05","10.7","11.7","1752083149094","1"
"2016-09-11T13:27:00","BHMEURBRD01","10.05","10.74","11.74","1752083149098","1"
"2016-09-11T14:00:00","BHMEURBRD01","10.05","10.44","11.44","1752083149100","1"
"2016-09-11T14:27:00","BHMEURBRD01","10.05","10.48","11.48","1752083149102","1"
"2016-09-11T15:00:00","BHMEURBRD01","10.05","10.38","11.38","1752083149104","1"
"2016-09-11T15:34:00","BHMEURBRD01","10.05","10.37","11.37","1752083149106","1"
"2016-09-11T16:00:00","BHMEURBRD01","10.04","10.4","11.4","1752083149108","1"
"2016-09-11T16:34:00","BHMEURBRD01","10.04","10.4","11.4","1752083149110","1"
"2016-10-11T08:00:00","BHMEURBRD01","10.01","10.35","11.35","1752083149112","1"
"2016-10-11T08:34:00","BHMEURBRD01","10.02","10.37","11.37","1752083149116","1"
"2016-10-11T09:00:00","BHMEURBRD01","10.03","10.44","11.44","1752083149118","1"
"2016-10-11T09:27:00","BHMEURBRD01","10.04","10.39","11.39","1752083149120","1"
"2016-10-11T10:00:00","BHMEURBRD01","10.04","10.63","11.63","1752083149122","1"
"2016-10-11T10:27:00","BHMEURBRD01","10.05","10.63","11.63","1752083149124","1"
"2016-10-11T11:00:00","BHMEURBRD01","10.05","10.59","11.59","1752083149126","1"
"2016-10-11T11:27:00","BHMEURBRD01","10.05","10.6","11.6","1752083149128","1"
"2016-10-11T12:00:00","BHMEURBRD01","10.05","10.7","11.7","1752083149132","1"
"2016-10-11T13:00:00","BHMEURBRD01","10.05","10.7","11.7","1752083149154","1"
"2016-10-11T13:34:00","BHMEURBRD01","10.05","10.7","11.7","1752083149154","1"
"2016-10-11T12:27:00","BHMEURBRD01","10.05","10.7","11.7","1752083149154","1"
"2016-10-11T14:00:00","BHMEURBRD01","10.05","10.44","11.44","1752083149156","1"
"2016-10-11T14:27:00","BHMEURBRD01","10.05","10.63","11.63","1752083149156","1"
"2016-10-11T15:00:00","BHMEURBRD01","10.05","10.47","11.47","1752083149162","1"
"2016-10-11T15:27:00","BHMEURBRD01","10.04","10.47","11.47","1752083149168","1"
"2016-10-11T16:00:00","BHMEURBRD01","10.04","10.3","11.3","1752083149168","1"
"2016-10-11T16:27:00","BHMEURBRD01","10.04","10.29","11.29","1752083149172","1"
"2016-11-11T08:00:00","BHMEURBRD01","10.01","10.35","11.35","1752083149174","1"
"2016-11-11T08:27:00","BHMEURBRD01","10.02","10.26","11.26","1752083149174","1"
"2016-11-11T09:00:00","BHMEURBRD01","10.03","10.38","11.38","1752083149178","1"
"2016-11-11T09:27:00","BHMEURBRD01","10.03","10.44","11.44","1752083149178","1"
"2016-11-11T10:00:00","BHMEURBRD01","10.03","10.51","11.51","1752083149180","1"
"2016-11-11T10:27:00","BHMEURBRD01","10.04","10.45","11.45","1752083149182","1"
"2016-11-11T11:00:00","BHMEURBRD01","10.04","10.58","11.58","1752083149186","1"
"2016-11-11T11:27:00","BHMEURBRD01","10.04","10.58","11.58","1752083149188","1"
"2016-11-11T12:00:00","BHMEURBRD01","10.04","10.68","11.68","1752083149190","1"
"2016-11-11T12:27:00","BHMEURBRD01","10.04","10.68","11.68","1752083149192","1"
"2016-11-11T13:00:00","BHMEURBRD01","10.04","10.56","11.56","1752083149194","1"
"2016-11-11T13:34:00","BHMEURBRD01","10.04","10.62","11.62","1752083149196","1"
"2016-11-11T14:00:00","BHMEURBRD01","10.04","10.36","11.36","1752083149200","1"
"2016-11-11T14:27:00","BHMEURBRD01","10.04","10.42","11.42","1752083149202","1"
"2016-11-11T15:00:00","BHMEURBRD01","10.04","10.56","11.56","1752083149204","1"
"2016-11-11T15:34:00","BHMEURBRD01","10.04","10.29","11.29","1752083149206","1"
"2016-11-11T16:00:00","BHMEURBRD01","10.03","10.39","11.39","1752083149208","1"
"2016-11-11T16:34:00","BHMEURBRD01","10.03","10.38","11.38","1752083149210","1"
"2016-12-11T08:00:00","BHMEURBRD01","10.0","10.23","11.23","1752083149212","1"
"2016-12-11T08:27:00","BHMEURBRD01","10.0","10.31","11.31","1752083149216","1"
"2016-12-11T09:00:00","BHMEURBRD01","10.01","10.33","11.33","1752083149218","1"
"2016-12-11T09:27:00","BHMEURBRD01","10.01","10.33","11.33","1752083149220","1"
"2016-12-11T10:00:00","BHMEURBRD01","10.01","10.33","11.33","1752083149222","1"
"2016-12-11T10:27:00","BHMEURBRD01","10.01","10.24","11.24","1752083149224","1"
"2016-12-11T11:00:00","BHMEURBRD01","10.01","10.46","11.46","1752083149226","1"
"2016-12-11T11:34:00","BHMEURBRD01","10.01","10.54","11.54","1752083149228","1"
"2016-12-11T12:00:00","BHMEURBRD01","10.01","10.51","11.51","1752083149230","1"
"2016-12-11T12:27:00","BHMEURBRD01","10.01","10.57","11.57","1752083149234","1"
"2016-12-11T13:00:00","BHMEURBRD01","10.02","10.51","11.51","1752083149236","1"
"2016-12-11T13:27:00","BHMEURBRD01","10.02","10.52","11.52","1752083149238","1"
"2016-12-11T14:00:00","BHMEURBRD01","10.02","10.48","11.48","1752083149240","1"
